date,NDVI_lisse,ndvi_zscore,alerte
2021-11-01,0.2786264736342767,0.3236684660205582,Normal
2021-12-01,0.2342056847660529,-0.09199924224042323,Normal
2022-01-01,0.1748992556678999,-0.5660867670092301,Normal
2022-02-01,0.1541516731584473,-0.609897393418737,Normal
2022-03-01,0.1395621668622428,-0.9653967886853239,Normal
2022-04-01,0.1503755555653797,-0.6415872767815631,Normal
2022-05-01,0.1921968058502228,-0.07320179569096041,Normal
2022-06-01,0.2479846539505003,0.23924110130675738,Normal
2022-07-01,0.2970924808879934,0.3445282893526029,Normal
2022-08-01,0.3420856549039685,0.5004719671835434,Normal
2022-09-01,0.3724144465722421,0.7756017304579311,Normal
2022-10-01,0.3766830978286929,0.9967159827490301,Normal
2022-11-01,0.3588023981243405,0.4794952613207142,Normal
2022-12-01,0.3120407036506742,-0.053951120696357775,Normal
2023-01-01,0.2560371083426124,-0.4267011740237709,Normal
2023-02-01,0.2180175934730302,-0.6516387849078065,Normal
2023-03-01,0.2035853364619541,-0.8661555564673067,Normal
2023-04-01,0.2102367796214754,-0.794515315963379,Normal
2023-05-01,0.2366283180196896,-0.12531552708349833,Normal
2023-06-01,0.2748050654000751,0.25500647496978246,Normal
2023-07-01,0.3083791646695864,0.4283695877158275,Normal
2023-08-01,0.3326135357147922,0.5907851384118545,Normal
2023-09-01,0.346195154165565,0.9987596329239652,Normal
2023-10-01,0.3405699116151369,0.7652022564576624,Normal
2023-11-01,0.3086850409315347,0.11808585124476005,Normal
2023-12-01,0.2655741799773453,-0.14854311751695543,Normal
2024-01-01,0.2230945541505987,-0.3676720396060303,Normal
2024-02-01,0.1718598715089737,-1.0467114646582882,ATTENTION — Legere anomalie
2024-03-01,0.1817805126407902,-0.8218949784368766,Normal
2024-04-01,0.2124442459481186,0.4453840202659585,Normal
2024-05-01,0.2050334706773738,-0.04203125092625296,Normal
2024-06-01,0.2211506132225996,-0.041033358388768225,Normal
2024-07-01,0.2448911920111194,0.12231823946538319,Normal
2024-08-01,0.2694560525090612,0.3580600856966635,Normal
2024-09-01,0.2906571231614006,0.6268448083613757,Normal
2024-10-01,0.3010561299162806,1.037317451617275,Normal
2024-11-01,0.2941440929297471,0.6912353177075499,Normal
2024-12-01,0.2696065664033416,-0.8869146398699203,Normal
2025-01-01,0.2813002553684309,0.3335296019346165,Normal
2025-02-01,0.2637301910879133,0.2494852027389697,Normal
2025-03-01,0.2127021885613205,-0.9134383339866577,Normal
2025-04-01,0.2036504147108304,-1.179941910765476,ATTENTION — Legere anomalie
2025-05-01,0.2287119729619471,-0.48236898907213,Normal
2025-06-01,0.2734023459019774,0.1988754257838806,Normal
2025-07-01,0.3196554926899598,0.5982882888975838,Normal
2025-08-01,0.3343723704656584,0.5296222779789955,Normal
2025-09-01,0.3445900741702361,0.5085166497320556,Normal
2025-10-01,0.350308603803692,0.6640987185824879,Normal
2025-11-01,0.3515279593660261,0.7226318097503589,Normal
2025-12-01,0.3482481408572382,-0.10416546052625718,Normal
